﻿Χρόνος Γένεσης (GMT),Γεωγρ.Πλάτος,Γεωγρ.Μήκος,Βάθος (χμ),Μέγεθος (ML),Επίκεντρο,Απόσταση (χμ) από το κέντρο (Γ.Πλ.:35.1583  Γ.Μήκ.:25.2689)
﻿2021/09/01 02:14:14,35.14,25.25,16,2.9,23.1 χμ ΝΝΑ του Ηρακλείου,2.3
﻿2021/09/01 01:23:13,35.16,25.25,17,2.3,21.4 χμ ΝΝΑ του Ηρακλείου,1.4
﻿2021/08/31 20:39:31,35.15,25.26,15,3.2,23.1 χμ ΝΝΑ του Ηρακλείου,1.3
﻿2021/08/31 01:25:12,35.16,25.25,10,1.6,21.6 χμ ΝΝΑ του Ηρακλείου,1.6
﻿2021/08/31 00:37:09,35.17,25.24,11,2.0,19.7 χμ ΝΝΑ του Ηρακλείου,3.0
﻿2021/08/29 14:51:50,35.13,25.23,10,2.3,23.9 χμ ΝΝΑ του Ηρακλείου,4.6
﻿2021/08/29 14:11:20,35.13,25.24,10,3.2,24.1 χμ ΝΝΑ του Ηρακλείου,4.3
﻿2021/08/29 09:28:16,35.14,25.27,13,2.3,24.5 χμ ΝΝΑ του Ηρακλείου,2.3
﻿2021/08/28 19:21:53,35.14,25.24,17,3.3,22.8 χμ ΝΝΑ του Ηρακλείου,2.9
﻿2021/08/27 12:18:14,35.14,25.24,8,3.0,22.6 χμ ΝΝΑ του Ηρακλείου,3.5
﻿2021/08/27 03:27:01,35.16,25.24,14,2.3,21.3 χμ ΝΝΑ του Ηρακλείου,2.2
﻿2021/08/27 01:45:13,35.17,25.23,13,2.7,19.6 χμ ΝΝΑ του Ηρακλείου,3.5
﻿2021/08/26 22:44:39,35.14,25.25,17,1.7,22.7 χμ ΝΝΑ του Ηρακλείου,2.5
﻿2021/08/26 22:40:45,35.19,25.21,15,1.1,16.6 χμ ΝΝΑ του Ηρακλείου,6.3
﻿2021/08/26 21:54:58,35.04,25.21,16,3.3,32.7 χμ ΝΝΑ του Ηρακλείου,14.3
﻿2021/08/26 09:01:14,35.14,25.25,10,1.9,22.9 χμ ΝΝΑ του Ηρακλείου,2.5
﻿2021/08/25 21:19:56,35.14,25.24,8,1.5,22.8 χμ ΝΝΑ του Ηρακλείου,3.3
﻿2021/08/25 15:30:56,35.15,25.25,8,2.5,22.4 χμ ΝΝΑ του Ηρακλείου,2.1
﻿2021/08/25 03:27:18,35.17,25.24,14,0.9,20.0 χμ ΝΝΑ του Ηρακλείου,3.1
﻿2021/08/25 00:24:33,35.16,25.25,15,1.1,21.0 χμ ΝΝΑ του Ηρακλείου,1.8
﻿2021/08/25 00:03:33,35.15,25.24,15,1.4,21.9 χμ ΝΝΑ του Ηρακλείου,2.8
﻿2021/08/25 00:01:41,35.16,25.21,14,1.4,19.9 χμ ΝΝΑ του Ηρακλείου,5.2
﻿2021/08/24 20:36:49,35.19,25.30,14,1.2,21.5 χμ ΝΑ του Ηρακλείου,3.9
﻿2021/08/24 20:35:26,35.16,25.25,12,1.3,21.3 χμ ΝΝΑ του Ηρακλείου,1.8
﻿2021/08/24 07:14:42,35.18,25.25,26,2.4,19.9 χμ ΝΑ του Ηρακλείου,2.5
﻿2021/08/23 18:39:14,35.13,25.24,15,1.9,24.1 χμ ΝΝΑ του Ηρακλείου,4.6
﻿2021/08/23 11:48:38,35.15,25.26,13,3.1,22.5 χμ ΝΝΑ του Ηρακλείου,0.9
﻿2021/08/22 21:33:51,35.18,25.27,18,1.3,20.4 χμ ΝΑ του Ηρακλείου,2.8
﻿2021/08/21 22:57:58,35.16,25.24,17,2.0,21.3 χμ ΝΝΑ του Ηρακλείου,2.5
﻿2021/08/21 19:13:41,35.17,25.23,13,1.2,19.9 χμ ΝΝΑ του Ηρακλείου,3.4
﻿2021/08/21 14:59:53,35.17,25.26,18,2.1,21.2 χμ ΝΑ του Ηρακλείου,1.2
﻿2021/08/21 14:58:21,35.13,25.21,14,2.4,23.1 χμ ΝΝΑ του Ηρακλείου,6.5
﻿2021/08/21 13:13:09,35.15,25.23,16,1.7,21.7 χμ ΝΝΑ του Ηρακλείου,3.7
﻿2021/08/21 05:19:02,35.14,25.23,13,2.2,22.8 χμ ΝΝΑ του Ηρακλείου,4.2
﻿2021/08/21 05:04:19,35.13,25.23,16,1.5,23.1 χμ ΝΝΑ του Ηρακλείου,4.3
﻿2021/08/21 05:02:58,35.16,25.23,16,1.2,20.8 χμ ΝΝΑ του Ηρακλείου,3.3
﻿2021/08/21 04:05:23,35.14,25.23,14,3.5,22.2 χμ ΝΝΑ του Ηρακλείου,4.3
﻿2021/08/20 21:52:24,35.16,25.25,16,1.2,21.1 χμ ΝΝΑ του Ηρακλείου,2.1
﻿2021/08/20 15:53:48,35.16,25.25,13,1.7,21.5 χμ ΝΝΑ του Ηρακλείου,1.3
﻿2021/08/20 05:14:09,35.17,25.25,12,1.7,20.6 χμ ΝΝΑ του Ηρακλείου,2.1
﻿2021/08/20 05:01:03,35.20,25.25,22,2.6,17.1 χμ ΝΑ του Ηρακλείου,5.5
﻿2021/08/20 05:00:51,35.18,25.24,18,2.3,18.9 χμ ΝΝΑ του Ηρακλείου,3.6
﻿2021/08/20 03:30:48,35.16,25.25,14,3.1,21.0 χμ ΝΝΑ του Ηρακλείου,2.2
﻿2021/08/20 01:19:05,35.14,25.24,14,2.9,22.3 χμ ΝΝΑ του Ηρακλείου,3.1
﻿2021/08/20 01:11:27,35.16,25.25,16,2.1,21.1 χμ ΝΝΑ του Ηρακλείου,2.0
﻿2021/08/20 01:08:46,35.07,25.17,11,2.6,29.0 χμ Ν του Ηρακλείου,14.0
﻿2021/08/19 19:16:50,35.15,25.25,12,2.6,22.0 χμ ΝΝΑ του Ηρακλείου,2.2
﻿2021/08/19 12:11:00,35.16,25.25,11,1.6,21.4 χμ ΝΝΑ του Ηρακλείου,1.8
﻿2021/08/19 07:34:40,35.16,25.25,18,2.6,21.5 χμ ΝΝΑ του Ηρακλείου,2.2
﻿2021/08/19 05:18:57,35.14,25.24,14,2.4,22.7 χμ ΝΝΑ του Ηρακλείου,3.3
﻿2021/08/18 23:25:06,35.14,25.24,12,2.8,22.6 χμ ΝΝΑ του Ηρακλείου,3.0
﻿2021/08/18 22:23:30,35.15,25.25,13,3.2,22.2 χμ ΝΝΑ του Ηρακλείου,1.8
﻿2021/08/18 18:39:03,35.15,25.27,13,2.4,22.9 χμ ΝΑ του Ηρακλείου,0.6
﻿2021/08/18 05:46:24,35.16,25.24,15,2.7,21.3 χμ ΝΝΑ του Ηρακλείου,2.3
﻿2021/08/18 02:12:47,35.13,25.24,9,3.1,23.6 χμ ΝΝΑ του Ηρακλείου,3.9
﻿2021/08/17 12:43:14,35.14,25.24,13,2.4,22.7 χμ ΝΝΑ του Ηρακλείου,3.3
﻿2021/08/17 12:02:38,35.19,25.23,17,1.5,17.6 χμ ΝΝΑ του Ηρακλείου,4.8
﻿2021/08/16 23:33:04,35.18,25.25,19,1.1,19.9 χμ ΝΑ του Ηρακλείου,2.5
﻿2021/08/16 21:16:54,35.20,25.22,20,1.4,16.4 χμ ΝΝΑ του Ηρακλείου,6.1
﻿2021/08/16 17:32:48,35.14,25.25,11,2.7,22.6 χμ ΝΝΑ του Ηρακλείου,2.6
﻿2021/08/16 15:12:11,35.19,25.24,20,1.4,18.0 χμ ΝΝΑ του Ηρακλείου,4.5
﻿2021/08/16 14:34:35,35.15,25.24,12,1.9,22.0 χμ ΝΝΑ του Ηρακλείου,3.1
﻿2021/08/16 14:22:23,35.16,25.23,13,1.6,20.4 χμ ΝΝΑ του Ηρακλείου,3.4
﻿2021/08/16 14:15:40,35.14,25.23,15,2.3,22.5 χμ ΝΝΑ του Ηρακλείου,3.7
﻿2021/08/16 14:14:13,35.15,25.24,14,2.1,21.2 χμ ΝΝΑ του Ηρακλείου,3.0
﻿2021/08/16 14:13:02,35.16,25.26,20,2.3,21.7 χμ ΝΝΑ του Ηρακλείου,1.2
﻿2021/08/16 14:06:49,35.15,25.24,11,2.1,22.2 χμ ΝΝΑ του Ηρακλείου,2.6
﻿2021/08/16 14:05:04,35.16,25.26,21,2.4,21.6 χμ ΝΑ του Ηρακλείου,0.8
﻿2021/08/16 14:00:33,35.21,25.27,18,1.7,17.7 χμ ΝΑ του Ηρακλείου,5.8
﻿2021/08/16 13:57:02,35.16,25.24,16,2.8,20.5 χμ ΝΝΑ του Ηρακλείου,2.8
﻿2021/08/16 13:54:41,35.15,25.23,14,3.6,21.6 χμ ΝΝΑ του Ηρακλείου,3.4
﻿2021/08/16 13:27:12,35.16,25.25,13,2.6,21.6 χμ ΝΝΑ του Ηρακλείου,1.4
﻿2021/08/16 04:38:27,35.15,25.23,11,2.4,21.1 χμ ΝΝΑ του Ηρακλείου,3.6
﻿2021/08/16 01:44:09,35.13,25.23,19,1.3,23.4 χμ ΝΝΑ του Ηρακλείου,4.6
﻿2021/08/15 14:28:17,35.15,25.23,16,2.5,21.2 χμ ΝΝΑ του Ηρακλείου,3.4
﻿2021/08/15 14:08:29,35.13,25.24,14,2.6,23.2 χμ ΝΝΑ του Ηρακλείου,4.0
﻿2021/08/15 10:25:24,35.15,25.24,16,2.1,22.4 χμ ΝΝΑ του Ηρακλείου,2.7
﻿2021/08/15 09:38:39,35.16,25.24,17,1.5,20.6 χμ ΝΝΑ του Ηρακλείου,2.9
﻿2021/08/15 06:39:33,35.15,25.24,12,2.6,22.1 χμ ΝΝΑ του Ηρακλείου,2.6
﻿2021/08/15 01:53:42,35.14,25.24,12,2.6,22.5 χμ ΝΝΑ του Ηρακλείου,3.4
﻿2021/08/15 01:34:34,35.14,25.24,16,2.8,22.7 χμ ΝΝΑ του Ηρακλείου,2.8
﻿2021/08/14 23:00:50,35.15,25.24,13,1.7,21.7 χμ ΝΝΑ του Ηρακλείου,2.7
﻿2021/08/14 21:03:36,35.13,25.22,7,2.8,23.5 χμ ΝΝΑ του Ηρακλείου,5.7
﻿2021/08/14 20:56:05,35.14,25.24,11,2.9,22.6 χμ ΝΝΑ του Ηρακλείου,3.5
﻿2021/08/14 20:40:16,35.15,25.24,13,3.1,21.8 χμ ΝΝΑ του Ηρακλείου,2.5
﻿2021/08/14 11:06:58,35.18,25.25,16,1.9,19.3 χμ ΝΑ του Ηρακλείου,3.1
﻿2021/08/14 04:33:08,35.22,25.17,18,1.2,12.6 χμ ΝΝΑ του Ηρακλείου,11.3
﻿2021/08/13 23:22:47,35.16,25.25,12,2.5,21.5 χμ ΝΝΑ του Ηρακλείου,1.7
﻿2021/08/13 19:54:56,35.14,25.25,10,2.8,23.1 χμ ΝΝΑ του Ηρακλείου,2.3
﻿2021/08/13 19:53:24,35.17,25.26,15,2.5,21.1 χμ ΝΝΑ του Ηρακλείου,1.4
﻿2021/08/13 17:03:43,35.16,25.24,13,2.4,21.2 χμ ΝΝΑ του Ηρακλείου,2.3
﻿2021/08/12 21:28:01,35.22,25.23,24,1.6,14.7 χμ ΝΑ του Ηρακλείου,7.8
﻿2021/08/12 17:18:08,35.15,25.25,13,3.1,21.8 χμ ΝΝΑ του Ηρακλείου,2.0
﻿2021/08/12 15:12:42,35.22,25.22,23,1.8,14.1 χμ ΝΑ του Ηρακλείου,8.3
﻿2021/08/12 12:17:54,35.19,25.23,17,1.6,17.9 χμ ΝΝΑ του Ηρακλείου,4.7
﻿2021/08/12 07:34:10,35.15,25.24,11,3.0,22.1 χμ ΝΝΑ του Ηρακλείου,2.8
﻿2021/08/11 23:50:07,35.14,25.24,9,3.1,23.0 χμ ΝΝΑ του Ηρακλείου,3.4
﻿2021/08/11 20:58:48,35.15,25.25,14,2.4,21.7 χμ ΝΝΑ του Ηρακλείου,2.1
﻿2021/08/11 20:26:15,35.15,25.24,14,2.8,22.0 χμ ΝΝΑ του Ηρακλείου,2.8
﻿2021/08/11 19:55:34,35.15,25.24,12,2.0,21.8 χμ ΝΝΑ του Ηρακλείου,2.3
﻿2021/08/11 19:49:29,35.15,25.24,14,3.5,21.8 χμ ΝΝΑ του Ηρακλείου,2.5
﻿2021/08/11 19:41:40,35.15,25.24,15,3.1,21.5 χμ ΝΝΑ του Ηρακλείου,2.3
﻿2021/08/11 15:08:09,35.15,25.26,14,2.3,22.6 χμ ΝΝΑ του Ηρακλείου,0.8
﻿2021/08/11 01:50:47,35.15,25.23,12,2.1,22.0 χμ ΝΝΑ του Ηρακλείου,3.4
﻿2021/08/09 08:29:59,35.16,25.25,16,1.9,21.3 χμ ΝΝΑ του Ηρακλείου,1.8
﻿2021/08/09 08:25:23,35.15,25.25,14,2.0,22.3 χμ ΝΝΑ του Ηρακλείου,1.7
﻿2021/08/09 04:17:46,35.14,25.26,14,3.7,23.9 χμ ΝΝΑ του Ηρακλείου,2.8
﻿2021/08/09 03:06:08,35.13,25.26,13,3.7,24.5 χμ ΝΝΑ του Ηρακλείου,2.8
﻿2021/08/09 01:46:09,35.16,25.25,14,1.2,21.3 χμ ΝΝΑ του Ηρακλείου,1.4
﻿2021/08/08 21:26:09,35.14,25.25,14,2.9,22.9 χμ ΝΝΑ του Ηρακλείου,2.5
﻿2021/08/08 20:19:14,35.15,25.23,16,2.2,21.2 χμ ΝΝΑ του Ηρακλείου,3.2
﻿2021/08/08 20:15:52,35.15,25.25,17,2.5,22.5 χμ ΝΝΑ του Ηρακλείου,2.6
﻿2021/08/08 19:15:46,35.14,25.24,15,3.8,23.0 χμ ΝΝΑ του Ηρακλείου,3.3
﻿2021/08/08 18:21:48,35.17,25.26,17,2.2,21.1 χμ ΝΝΑ του Ηρακλείου,1.3
﻿2021/08/08 16:28:11,35.16,25.26,18,2.0,21.7 χμ ΝΝΑ του Ηρακλείου,0.9
﻿2021/08/08 15:58:14,35.15,25.24,15,2.5,21.7 χμ ΝΝΑ του Ηρακλείου,2.8
﻿2021/08/08 15:49:16,35.18,25.22,16,2.1,18.3 χμ ΝΝΑ του Ηρακλείου,4.7
﻿2021/08/08 14:49:47,35.09,25.20,13,1.3,27.0 χμ ΝΝΑ του Ηρακλείου,9.9
﻿2021/08/08 03:16:50,35.15,25.24,15,3.1,21.9 χμ ΝΝΑ του Ηρακλείου,3.3
﻿2021/08/07 23:35:26,35.16,25.24,14,1.8,20.8 χμ ΝΝΑ του Ηρακλείου,2.6
﻿2021/08/07 22:18:30,35.15,25.25,14,2.4,21.8 χμ ΝΝΑ του Ηρακλείου,1.9
﻿2021/08/07 21:46:19,35.14,25.25,9,2.9,23.4 χμ ΝΝΑ του Ηρακλείου,3.2
﻿2021/08/07 19:31:57,35.14,25.22,10,2.1,21.6 χμ ΝΝΑ του Ηρακλείου,5.0
﻿2021/08/07 18:42:52,35.14,25.22,12,2.8,22.7 χμ ΝΝΑ του Ηρακλείου,4.8
﻿2021/08/07 14:04:42,35.14,25.22,7,2.3,21.7 χμ ΝΝΑ του Ηρακλείου,5.0
﻿2021/08/07 11:13:35,35.15,25.24,10,1.9,22.1 χμ ΝΝΑ του Ηρακλείου,2.8
﻿2021/08/07 10:13:10,35.15,25.24,13,1.3,22.1 χμ ΝΝΑ του Ηρακλείου,2.7
﻿2021/08/07 05:14:58,35.13,25.22,7,3.6,23.6 χμ ΝΝΑ του Ηρακλείου,5.3
﻿2021/08/06 17:58:03,35.10,25.22,10,3.0,25.9 χμ ΝΝΑ του Ηρακλείου,7.6
﻿2021/08/06 09:34:21,35.14,25.24,15,3.2,22.2 χμ ΝΝΑ του Ηρακλείου,3.3
﻿2021/08/06 04:20:04,35.14,25.23,16,2.5,23.1 χμ ΝΝΑ του Ηρακλείου,4.2
﻿2021/08/06 02:11:50,35.18,25.26,16,0.9,20.2 χμ ΝΑ του Ηρακλείου,2.2
﻿2021/08/06 00:59:30,35.17,25.20,17,0.8,18.7 χμ ΝΝΑ του Ηρακλείου,6.0
﻿2021/08/06 00:11:02,35.15,25.24,13,1.8,22.0 χμ ΝΝΑ του Ηρακλείου,3.1
﻿2021/08/05 23:58:17,35.14,25.25,8,2.4,23.6 χμ ΝΝΑ του Ηρακλείου,3.0
﻿2021/08/05 22:14:30,35.14,25.24,10,2.5,22.4 χμ ΝΝΑ του Ηρακλείου,3.0
﻿2021/08/04 22:14:17,35.17,25.20,16,2.1,18.7 χμ ΝΝΑ του Ηρακλείου,5.9
﻿2021/08/04 15:08:34,35.15,25.24,14,2.7,21.9 χμ ΝΝΑ του Ηρακλείου,2.4
﻿2021/08/04 09:48:59,35.13,25.26,9,2.5,24.7 χμ ΝΝΑ του Ηρακλείου,3.1
﻿2021/08/04 02:39:03,35.16,25.21,13,1.9,19.7 χμ ΝΝΑ του Ηρακλείου,5.7
﻿2021/08/04 01:02:23,35.17,25.27,16,1.5,21.1 χμ ΝΑ του Ηρακλείου,1.9
﻿2021/08/03 02:00:59,35.15,25.24,12,1.8,22.3 χμ ΝΝΑ του Ηρακλείου,2.5
﻿2021/08/03 01:56:43,35.18,25.28,22,1.7,21.6 χμ ΝΑ του Ηρακλείου,2.3
﻿2021/08/03 00:51:30,35.14,25.24,15,3.1,22.7 χμ ΝΝΑ του Ηρακλείου,3.3
﻿2021/08/02 17:56:34,35.16,25.25,15,2.6,21.8 χμ ΝΝΑ του Ηρακλείου,1.4
﻿2021/08/02 17:24:10,35.17,25.25,16,2.7,20.7 χμ ΝΝΑ του Ηρακλείου,2.0
﻿2021/08/02 17:05:18,35.18,25.23,17,1.6,18.6 χμ ΝΝΑ του Ηρακλείου,4.2
﻿2021/08/02 15:17:53,35.16,25.24,13,1.6,20.9 χμ ΝΝΑ του Ηρακλείου,3.0
﻿2021/08/02 08:05:35,35.13,25.24,7,2.5,23.4 χμ ΝΝΑ του Ηρακλείου,3.7
﻿2021/08/02 07:53:24,35.13,25.24,11,3.0,23.9 χμ ΝΝΑ του Ηρακλείου,4.6
﻿2021/08/02 01:01:27,35.16,25.25,16,0.9,21.7 χμ ΝΝΑ του Ηρακλείου,1.8
﻿2021/08/02 00:02:16,35.16,25.24,13,2.5,21.0 χμ ΝΝΑ του Ηρακλείου,2.6
﻿2021/08/01 22:40:54,35.17,25.23,13,1.9,19.3 χμ ΝΝΑ του Ηρακλείου,3.9
﻿2021/08/01 20:21:07,35.13,25.23,12,2.5,23.7 χμ ΝΝΑ του Ηρακλείου,4.4
﻿2021/08/01 18:08:14,35.14,25.23,13,2.1,22.2 χμ ΝΝΑ του Ηρακλείου,4.3
﻿2021/08/01 03:33:21,35.15,25.23,13,2.6,20.9 χμ ΝΝΑ του Ηρακλείου,3.8
﻿2021/08/01 00:50:36,35.16,25.24,12,0.9,20.7 χμ ΝΝΑ του Ηρακλείου,2.6
﻿2021/08/01 00:16:02,35.14,25.24,11,2.1,22.9 χμ ΝΝΑ του Ηρακλείου,3.8
﻿2021/07/31 21:44:47,35.12,25.23,13,1.3,24.2 χμ ΝΝΑ του Ηρακλείου,5.6
﻿2021/07/31 02:19:19,35.17,25.24,14,2.3,20.3 χμ ΝΝΑ του Ηρακλείου,2.7
﻿2021/07/30 23:10:10,35.13,25.23,11,1.6,23.4 χμ ΝΝΑ του Ηρακλείου,5.1
﻿2021/07/30 05:50:03,35.14,25.23,13,2.5,22.7 χμ ΝΝΑ του Ηρακλείου,3.8
﻿2021/07/29 03:33:07,35.15,25.24,13,2.6,21.2 χμ ΝΝΑ του Ηρακλείου,3.0
﻿2021/07/28 18:37:39,35.15,25.24,10,2.2,22.2 χμ ΝΝΑ του Ηρακλείου,2.9
﻿2021/07/27 22:38:39,35.17,25.25,12,1.3,20.3 χμ ΝΝΑ του Ηρακλείου,2.2
﻿2021/07/27 21:26:08,35.15,25.24,16,1.6,21.7 χμ ΝΝΑ του Ηρακλείου,2.3
﻿2021/07/27 07:54:58,35.17,25.25,11,3.0,20.0 χμ ΝΝΑ του Ηρακλείου,2.6
﻿2021/07/27 01:31:30,35.18,25.25,16,1.0,19.1 χμ ΝΝΑ του Ηρακλείου,3.4
﻿2021/07/27 01:18:47,35.14,25.23,11,1.6,22.5 χμ ΝΝΑ του Ηρακλείου,3.8
﻿2021/07/26 23:21:15,35.16,25.24,9,1.2,20.6 χμ ΝΝΑ του Ηρακλείου,3.0
﻿2021/07/26 19:52:24,35.15,25.25,13,2.6,22.1 χμ ΝΝΑ του Ηρακλείου,1.8
﻿2021/07/26 19:46:23,35.21,25.24,21,2.0,15.8 χμ ΝΑ του Ηρακλείου,6.8
﻿2021/07/26 18:16:19,35.16,25.25,14,3.0,21.4 χμ ΝΝΑ του Ηρακλείου,1.7
﻿2021/07/26 10:17:04,35.15,25.26,5,2.3,23.1 χμ ΝΝΑ του Ηρακλείου,1.6
﻿2021/07/26 07:15:49,35.15,25.24,16,2.7,21.9 χμ ΝΝΑ του Ηρακλείου,3.2
﻿2021/07/25 23:27:52,35.15,25.24,16,2.3,21.8 χμ ΝΝΑ του Ηρακλείου,2.8
﻿2021/07/25 23:06:52,35.17,25.24,15,2.3,20.2 χμ ΝΝΑ του Ηρακλείου,2.9
﻿2021/07/25 23:04:52,35.15,25.23,15,2.2,21.6 χμ ΝΝΑ του Ηρακλείου,3.4
﻿2021/07/25 19:33:53,35.16,25.26,14,3.0,22.2 χμ ΝΝΑ του Ηρακλείου,0.9
﻿2021/07/25 05:49:39,35.15,25.24,10,1.7,22.0 χμ ΝΝΑ του Ηρακλείου,2.5
﻿2021/07/25 05:47:23,35.14,25.25,10,2.4,22.8 χμ ΝΝΑ του Ηρακλείου,2.5
﻿2021/07/25 05:26:52,35.17,25.26,9,2.1,21.0 χμ ΝΑ του Ηρακλείου,1.4
﻿2021/07/25 04:43:47,35.16,25.24,15,2.4,20.2 χμ ΝΝΑ του Ηρακλείου,3.1
﻿2021/07/25 03:59:52,35.17,25.26,12,3.2,20.2 χμ ΝΑ του Ηρακλείου,2.2
﻿2021/07/25 00:17:57,35.14,25.26,8,2.6,23.4 χμ ΝΝΑ του Ηρακλείου,2.1
﻿2021/07/24 22:12:31,35.17,25.24,16,2.8,20.2 χμ ΝΝΑ του Ηρακλείου,2.8
